,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Expected Visual Angle_x,Expected Visual Angle_y,Actual Visual Angle_x,Actual Visual Angle_y,Cosine Similarity,Euclidean Error
10,06/24/2023 21:27:46.539721,237,static,0.52,0.96,-0.01,0.21384,0.70925,0.28055,-0.61035,0.51,0.96,0.04,0.21384,0.70925,0.28055,-0.61035,0.51,0.96,0.02,0.21384,0.70925,0.28055,-0.61035,0.52,0.96,-0.02,-0.34138,-0.53478,-0.24955,0.73157,309.97,287.67,0.0,-0.61,0.77,0.19,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.33993,-0.54862,-0.25959,0.71839,309.35,285.26,0.0,-0.61,0.77,0.17,0.26,0.0,0.96,0.75,0.63,-0.2,WorldSpace,0.9980469,-0.49,2.17,0.27,0.214,0.70928,0.28048,-0.6103,-1.5852963730570027,3.6111937823834297,0.6347279792746138,1.0,0.0,1.0,-1.21,-0.25,2.100296373057003,-2.6511937823834297,-0.6197279792746138,1.8157749899217608,-1.7745410076787536,1.857721236577678,-1.8004274652603067,0.23929034950149963,7.600550659817799
11,06/24/2023 21:27:46.553330,238,static,0.52,0.96,-0.01,0.2137,0.70921,0.28062,-0.61041,0.51,0.96,0.04,0.2137,0.70921,0.28062,-0.61041,0.51,0.96,0.02,0.2137,0.70921,0.28062,-0.61041,0.52,0.96,-0.02,-0.34135,-0.5348,-0.24954,0.73157,309.97,287.66,0.0,-0.61,0.77,0.19,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.3399,-0.54864,-0.25958,0.71839,309.36,285.26,0.0,-0.61,0.77,0.17,0.26,0.0,0.96,0.75,0.63,-0.2,WorldSpace,0.9980469,-0.49,2.17,0.27,0.21384,0.70925,0.28054,-0.61036,-1.5852963730570027,3.6111937823834297,0.6347279792746138,1.0,0.0,1.0,-1.21,-0.25,2.100296373057003,-2.6511937823834297,-0.6197279792746138,1.8157749899217608,-1.7745410076787536,1.857721236577678,-1.8004274652603067,0.23929034950149963,7.600550659817799
12,06/24/2023 21:27:46.567137,239,static,0.52,0.96,-0.01,0.21365,0.70914,0.28057,-0.61053,0.51,0.96,0.04,0.21365,0.70914,0.28057,-0.61053,0.51,0.96,0.02,0.21365,0.70914,0.28057,-0.61053,0.52,0.96,-0.02,-0.34121,-0.53466,-0.24928,0.73183,310.01,287.7,0.0,-0.61,0.77,0.2,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34,-0.54673,-0.25806,0.72034,309.47,285.6,0.0,-0.61,0.77,0.17,0.27,0.0,0.96,0.74,0.64,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.27,0.2137,0.7092,0.28059,-0.61044,-0.884554922280071,2.726651295337139,0.43940777202080983,1.0,0.0,1.0,-1.21,-0.25,1.3995549222800712,-1.7666512953371392,-0.4244077720208098,1.8157749899217608,-1.7745410076787536,1.8652273498392067,-1.8065615157662287,0.2573623594186185,3.194319947668988
13,06/24/2023 21:27:46.581419,240,static,0.52,0.96,-0.01,0.21364,0.70909,0.28058,-0.61059,0.51,0.96,0.04,0.21364,0.70909,0.28058,-0.61059,0.51,0.96,0.02,0.21364,0.70909,0.28058,-0.61059,0.52,0.96,-0.02,-0.34117,-0.53465,-0.24923,0.73187,310.01,287.7,0.0,-0.61,0.77,0.2,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.33996,-0.54672,-0.25801,0.72038,309.47,285.61,0.0,-0.61,0.77,0.17,0.27,0.0,0.96,0.74,0.64,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.27,0.21363,0.70915,0.28059,-0.61052,-0.884554922280071,2.726651295337139,0.43940777202080983,1.0,0.0,1.0,-1.21,-0.25,1.3995549222800712,-1.7666512953371392,-0.4244077720208098,1.8157749899217608,-1.7745410076787536,1.8652273498392067,-1.8065615157662287,0.2573623594186185,3.194319947668988
14,06/24/2023 21:27:46.596069,241,static,0.52,0.96,-0.01,0.21366,0.70907,0.28063,-0.61058,0.51,0.96,0.04,0.21366,0.70907,0.28063,-0.61058,0.51,0.96,0.02,0.21366,0.70907,0.28063,-0.61058,0.52,0.96,-0.02,-0.34114,-0.53466,-0.24921,0.73189,310.02,287.7,0.0,-0.61,0.77,0.2,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.33993,-0.54673,-0.25798,0.7204,309.48,285.61,0.0,-0.61,0.77,0.17,0.27,0.0,0.96,0.74,0.64,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.27,0.21364,0.70911,0.28057,-0.61057,-0.884554922280071,2.726651295337139,0.43940777202080983,1.0,0.0,1.0,-1.21,-0.25,1.3995549222800712,-1.7666512953371392,-0.4244077720208098,1.8157749899217608,-1.7745410076787536,1.8652273498392067,-1.8065615157662287,0.2573623594186185,3.194319947668988
15,06/24/2023 21:27:46.608916,242,static,0.52,0.96,-0.01,0.21377,0.70905,0.28075,-0.61052,0.51,0.96,0.04,0.21377,0.70905,0.28075,-0.61052,0.51,0.96,0.02,0.21377,0.70905,0.28075,-0.61052,0.52,0.96,-0.02,-0.34107,-0.53452,-0.24903,0.73208,310.04,287.73,0.0,-0.61,0.77,0.2,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.33964,-0.54846,-0.25915,0.7188,309.42,285.31,0.0,-0.61,0.77,0.17,0.26,0.0,0.96,0.75,0.63,-0.2,WorldSpace,0.9980469,-0.49,2.17,0.28,0.21366,0.70907,0.28065,-0.61058,-0.884554922280071,2.726651295337139,0.43940777202080983,1.0,0.0,1.0,-1.21,-0.26,1.3995549222800712,-1.7666512953371392,-0.4244077720208098,1.8251643853481625,-1.7824539940435136,1.8652273498392067,-1.8065615157662287,0.23707291341703213,3.78532505031109
16,06/24/2023 21:27:46.622802,243,static,0.52,0.96,-0.01,0.21388,0.70901,0.28093,-0.61044,0.51,0.96,0.04,0.21388,0.70901,0.28093,-0.61044,0.51,0.96,0.02,0.21388,0.70901,0.28093,-0.61044,0.52,0.96,-0.02,-0.34103,-0.53458,-0.24904,0.73205,310.04,287.72,0.0,-0.61,0.77,0.2,0.3,0.0,0.95,0.73,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.33959,-0.54852,-0.25916,0.71877,309.42,285.3,0.0,-0.61,0.77,0.17,0.26,0.0,0.96,0.75,0.64,-0.2,WorldSpace,0.9980469,-0.49,2.17,0.27,0.21378,0.70905,0.28074,-0.61052,-0.884554922280071,2.726651295337139,0.43940777202080983,1.0,0.0,1.0,-1.21,-0.25,1.3995549222800712,-1.7666512953371392,-0.4244077720208098,1.8157749899217608,-1.7745410076787536,1.8652273498392067,-1.8065615157662287,0.2573623594186185,3.194319947668988
17,06/24/2023 21:27:46.636816,244,static,0.52,0.96,-0.01,0.21412,0.70891,0.28115,-0.61037,0.51,0.96,0.04,0.21412,0.70891,0.28115,-0.61037,0.51,0.96,0.02,0.21412,0.70891,0.28115,-0.61037,0.52,0.96,-0.02,-0.34462,-0.53349,-0.25178,0.73022,309.47,287.7,0.0,-0.61,0.77,0.19,0.3,0.0,0.95,0.74,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34308,-0.54757,-0.26209,0.71678,308.85,285.25,0.0,-0.61,0.78,0.16,0.26,0.0,0.96,0.75,0.63,-0.2,WorldSpace,0.9980469,-0.49,2.17,0.28,0.2139,0.70901,0.28093,-0.61044,-0.8020946745565435,2.6334171597637335,0.39267751479299423,1.0,0.0,1.0,-1.21,-0.26,1.3170946745565435,-1.6734171597637335,-0.3776775147929942,1.8251643853481625,-1.7824539940435136,1.850053703545987,-1.792769696142392,0.22262163799289672,3.8302058737584246
18,06/24/2023 21:27:46.649982,245,static,0.52,0.96,-0.01,0.21426,0.70882,0.28132,-0.61035,0.51,0.96,0.04,0.21426,0.70882,0.28132,-0.61035,0.51,0.96,0.02,0.21426,0.70882,0.28132,-0.61035,0.52,0.96,-0.02,-0.34469,-0.53346,-0.25182,0.7302,309.46,287.7,0.0,-0.61,0.77,0.19,0.3,0.0,0.95,0.74,0.64,-0.23,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34314,-0.54754,-0.26213,0.71675,308.83,285.25,0.0,-0.61,0.78,0.16,0.26,0.0,0.96,0.75,0.63,-0.2,WorldSpace,0.9980469,-0.49,2.17,0.28,0.21409,0.70891,0.28116,-0.61038,-0.8020946745565435,2.6334171597637335,0.39267751479299423,1.0,0.0,1.0,-1.21,-0.26,1.3170946745565435,-1.6734171597637335,-0.3776775147929942,1.8251643853481625,-1.7824539940435136,1.850053703545987,-1.792769696142392,0.22262163799289672,3.8302058737584246
19,06/24/2023 21:27:46.664391,246,static,0.52,0.96,-0.01,0.21451,0.70882,0.28137,-0.61024,0.51,0.96,0.04,0.21451,0.70882,0.28137,-0.61024,0.51,0.96,0.02,0.21451,0.70882,0.28137,-0.61024,0.52,0.96,-0.02,-0.34473,-0.5333,-0.25173,0.73033,309.46,287.73,0.0,-0.61,0.77,0.19,0.3,0.0,0.95,0.74,0.64,-0.24,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34319,-0.54737,-0.26204,0.7169,308.84,285.27,0.0,-0.6,0.78,0.17,0.26,0.0,0.96,0.75,0.63,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.28,0.21427,0.70883,0.28132,-0.61034,-0.9706480984192046,2.8631827565374897,0.456951428283775,1.0,0.0,1.0,-1.21,-0.26,1.4856480984192046,-1.9031827565374897,-0.441951428283775,1.8251643853481625,-1.7824539940435136,1.8599401086545595,-1.7989693245135374,0.27637860181248997,4.8487993002261005
20,06/24/2023 21:27:46.678513,247,static,0.52,0.96,-0.01,0.21468,0.70885,0.28147,-0.6101,0.51,0.96,0.04,0.21468,0.70885,0.28147,-0.6101,0.51,0.96,0.02,0.21468,0.70885,0.28147,-0.6101,0.52,0.96,-0.02,-0.34679,-0.53179,-0.25257,0.73017,309.19,287.87,0.0,-0.6,0.78,0.19,0.31,0.0,0.95,0.74,0.63,-0.24,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34523,-0.54591,-0.26296,0.71669,308.56,285.41,0.0,-0.6,0.78,0.17,0.27,0.0,0.96,0.75,0.62,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.28,0.2145,0.70883,0.28139,-0.61023,-1.5515427509308308,3.6465055762100804,0.6349318463449247,1.0,0.0,1.0,-1.21,-0.26,2.066542750930831,-2.6865055762100805,-0.6199318463449247,1.8251643853481625,-1.7824539940435136,1.862239368274955,-1.7975842265528683,0.33380306317257114,7.903411282585491
21,06/24/2023 21:27:46.692663,248,static,0.52,0.96,-0.01,0.21473,0.70898,0.28154,-0.6099,0.51,0.96,0.04,0.21473,0.70898,0.28154,-0.6099,0.51,0.96,0.02,0.21473,0.70898,0.28154,-0.6099,0.52,0.96,-0.02,-0.34689,-0.53168,-0.25258,0.7302,309.18,287.88,0.0,-0.6,0.78,0.19,0.31,0.0,0.95,0.74,0.63,-0.24,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34533,-0.5458,-0.26298,0.71672,308.55,285.42,0.0,-0.6,0.78,0.17,0.27,0.0,0.96,0.75,0.62,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.27,0.21469,0.70886,0.28144,-0.6101,-1.5515427509308308,3.6465055762100804,0.6349318463449247,1.0,0.0,1.0,-1.21,-0.25,2.066542750930831,-2.6865055762100805,-0.6199318463449247,1.8157749899217608,-1.7745410076787536,1.862239368274955,-1.7975842265528683,0.3540925091733125,7.16347040475683
22,06/24/2023 21:27:46.706373,249,static,0.52,0.96,-0.01,0.21475,0.70906,0.28163,-0.60975,0.51,0.96,0.04,0.21475,0.70906,0.28163,-0.60975,0.51,0.96,0.02,0.21475,0.70906,0.28163,-0.60975,0.52,0.96,-0.02,-0.34889,-0.5302,-0.25338,0.73004,308.91,288.02,0.0,-0.6,0.78,0.19,0.31,0.0,0.95,0.74,0.63,-0.24,WorldSpace,0.9980469,0.51,0.96,0.05,-0.34732,-0.54435,-0.26386,0.71654,308.28,285.55,0.0,-0.6,0.78,0.17,0.27,0.0,0.96,0.76,0.62,-0.21,WorldSpace,0.9980469,-0.49,2.17,0.27,0.21473,0.70897,0.28153,-0.60991,-1.5515427509308308,3.6465055762100804,0.6349318463449247,1.0,0.0,1.0,-1.21,-0.25,2.066542750930831,-2.6865055762100805,-0.6199318463449247,1.8157749899217608,-1.7745410076787536,1.862239368274955,-1.7975842265528683,0.3540925091733125,7.16347040475683
